SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
65.97767338843528,3.679710565735416,39.68493662476837,36.51829228282622,26.63778115507199,65.52727161095525,12.420720572739741,Fast,95.69356133841589,LiFePO4,536.0,Model A,3.0
80.55651546023275,3.7337269567481686,56.45211567082912,34.72494296424588,23.068311940594842,76.94658224162977,7.874126044002944,Fast,94.91743689334164,Li-ion,171.0,Model A,1.0
69.19662704132125,4.003959069094729,16.854599153793657,31.179320577038077,27.933798874544095,75.66312346850695,11.717940378359412,Fast,99.65025314919569,Li-ion,282.0,Model B,3.0
94.15335833042168,3.8348525863173006,94.11802518892338,41.36559395824143,24.061743683680447,84.36605976682434,12.09881810888583,Fast,601.9252966520276,Li-ion,364.0,Model B,3.0
67.34367136312451,3.484392970538351,18.634803904870832,27.46541652112773,18.132482637053656,112.65685353880082,9.482307768674822,Fast,98.70985215012846,Li-ion,544.0,Model C,3.0
48.139495073055556,3.860609090769902,26.915353888997192,24.52450151807909,18.736256315097442,89.10680808789763,11.94780353753421,Slow,95.58583033142928,LiFePO4,157.0,Model B,2.0
64.61463443090089,3.635636726279003,26.634233263418956,25.5347976324512,23.28957452482431,117.54441494833569,11.249247987470135,Slow,98.30015072964986,Li-ion,602.0,Model C,1.0
29.249036925139436,4.143703146882787,85.65857288062497,31.47972592864105,15.526797135571092,76.77189616840596,8.47597920114486,Fast,97.56347333000643,LiFePO4,316.0,Model B,3.0
42.7476576490231,,26.557947552818504,28.12835122138625,19.10712410832484,94.28322139356618,10.562462786963597,Slow,96.85750709942505,LiFePO4,451.0,Model A,2.0
86.28678686708456,4.183720904077495,58.31874335887114,26.858905850397758,20.05861333538209,93.78838508732495,7.430333311488572,Slow,96.83177909679418,LiFePO4,599.0,Model C,1.0
38.71339070192252,4.376922706113237,40.57587099984256,31.40864891973661,24.70685437590938,122.70469595492912,3.4244409466591854,Fast,98.1537856878121,LiFePO4,226.0,Model A,3.0
46.35939364864063,3.6960961433533654,40.75856908026987,28.86826464042587,27.89698433563024,96.19413722370945,10.583922827524637,Slow,97.36337340046444,???,371.0,Model C,2.0
52.80709064384297,4.024111229852369,46.831855496323634,36.32810079161303,17.9964586075476,93.39299979672958,8.319769042317034,Slow,100.0,LiFePO4,250.0,Model C,3.0
67.0504218307461,3.573824922890897,19.985802563962928,28.56167727597524,26.72593451475919,371.45761076889164,9.373399330178312,Fast,96.10527829487916,Li-ion,188.0,Model A,3.0
71.35013407443336,3.3752979677335935,68.67823104605138,27.252916928643117,29.87643220264355,91.15372409052338,11.918578461776514,Fast,98.06327033496586,LiFePO4,34.0,Model A,2.0
78.57822047440027,3.530798662037345,284.82874555793836,35.17743740317477,22.12305992914571,71.37932247430162,9.467989349023611,Slow,96.56406102243737,Li-ion,297.0,Model C,1.0
68.73130220960337,3.395642063641535,,26.862737704888826,20.873242143557334,82.59863209670482,3.38790408276569,Fast,95.63697540053812,Li-ion,555.0,Model A,3.0
61.69269554439084,3.585743703568151,26.70201495369226,23.78335467853732,26.81456217716472,35.726070476364654,9.116357862813567,Slow,97.66805920282683,LiFePO4,103.0,Model C,3.0
78.61657685299295,4.43589400374045,16.984097359637097,30.159374699477155,,65.88520392139117,12.312853137760516,Slow,95.62219845340034,Li-ion,859.0,Model C,3.0
60.9095944167892,3.7555321160608632,54.530015173922344,21.76437346285752,34.2855895840834,109.23992933249153,12.553066044451075,Fast,97.6565920253295,LiFePO4,10.0,Model A,1.0
63.05514577611092,,61.29395187722029,27.436803814974716,13.394876023333486,42.224828141243904,10.08619206830758,Slow,98.68978075973972,LiFePO4,218.0,Model C,1.0
65.91454801454452,3.951736811873541,,31.96984726748828,32.04179073957047,120.91133256209997,8.717683004513038,Fast,97.89018723357287,LiFePO4,289.0,Model B,
46.42302693807165,4.2940873044325105,33.670375229541825,23.654127932392164,19.342060126461746,88.58041927379149,8.835749896208284,Slow,100.0,LiFePO4,264.0,Model A,3.0
58.8336189019817,3.562608101769513,54.524179038963375,20.52345137716106,28.99642584995051,41.081657363532486,4.432387654009836,Fast,98.36908783697771,Li-ion,593.0,Model A,3.0
42.4950377891485,3.8793011812211757,54.36856431425169,19.277330155525192,28.044580159911348,67.16010553784226,1.6238025701341492,Slow,92.90899670800815,Li-ion,319.0,Model C,3.0
36.09205832763563,4.02195898230866,14.917043745827499,33.006573026422075,23.105959340697055,79.00670706665987,7.132166845307959,Slow,99.59109057473717,LiFePO4,99.0,Model A,1.0
61.188081452065,3.515379055258155,37.51974083275077,28.230517303234777,18.256175058351904,61.99101420452867,7.757458552663985,Fast,96.35315411142797,LiFePO4,301.0,Model B,2.0
29.04775773799754,3.582623290120191,54.33722721993521,31.16964074327347,26.365128612116035,118.64465691619118,5.2006378912183955,Slow,99.01572919935893,Li-ion,331.0,Model B,3.0
50.6833719758836,3.8925501599558383,43.63171830186437,31.94663691976671,18.144471313188177,121.35842045860117,13.775483653335753,Slow,95.01558635117951,LiFePO4,520.0,Model B,3.0
25.568936872223198,4.00845617628081,79.39036794133824,34.64223427922527,26.3334725978399,64.97348117451811,10.649945447823807,Fast,98.03618334701021,LiFePO4,368.0,Model B,2.0
100.0,4.0342204781994,29.959359752958,34.93956039357984,21.235550909379963,105.33485585621528,10.608686225333177,Slow,100.0,Li-ion,10.0,Model B,3.0
77.58168967094221,3.9486083256421214,65.94352359230858,40.28680602503803,,136.3532147240643,9.490285071045358,Fast,98.05562406599621,LiFePO4,336.0,Model C,1.0
100.0,4.157211083135326,80.1868855074371,36.72666695878388,25.226178786068353,128.59362929256523,10.239955002762974,Fast,99.63194194957163,LiFePO4,211.0,Model A,2.0
100.0,4.036958656856109,42.774201077029076,24.864724715441255,20.17755821100056,105.97389535696203,6.347093598272646,Fast,92.97764108663031,LiFePO4,,Model C,1.0
81.2615652226808,3.8067672923822187,69.35614199523332,35.372885048702805,31.077240794186487,72.66704695310894,5.079770671095664,Slow,95.56865114665493,Li-ion,299.0,Model B,1.0
51.63880908126471,3.8919657767334668,81.5631372529302,27.629268253641897,24.63504302202161,73.67047907855267,9.118046291311263,Slow,96.84622939697657,LiFePO4,463.0,Model A,3.0
78.30016367147678,4.131335657809952,34.98794771263773,33.231035897058675,26.738365118245586,83.97274119496804,10.378729867687769,Fast,97.07826789827693,LiFePO4,238.0,Model C,1.0
78.48152585335477,3.8854053364618766,1.5648714238028916,27.859923038376497,25.65392151411065,90.94083192839395,6.682041236335373,Fast,96.94031906993274,LiFePO4,122.0,Model C,2.0
52.6031874299592,3.2335516263826425,27.209949022722448,28.778686166399716,27.523197334327804,68.01264882551513,9.902951621729018,Fast,99.84861573691023,Li-ion,671.0,Model A,2.0
39.454240685674904,3.9626422573349487,50.61170321898087,25.93942920761061,24.962280500621112,69.4132273861789,4.356943598640573,Fast,97.72097531583198,Li-ion,174.0,Model C,3.0
72.71153793978233,3.8079277831144966,41.93620516894849,36.59041804470976,33.36810169215787,91.0551096872429,9.803802939031344,Fast,95.78119094563156,LiFePO4,161.0,Model A,3.0
,4.458286437518563,8.527422056974828,24.25740478840379,27.373051787390015,43.068708444163654,10.093482879768747,Fast,99.80356548981842,???,384.0,Model C,2.0
45.47689473457329,3.825398446980859,46.91006653051779,35.05687600822385,24.308515499109085,58.27260247333865,7.240101833278042,Slow,96.7771095178627,Li-ion,457.0,Model A,3.0
45.958487701586854,3.2034921914159504,46.12132405586736,31.162061304489082,35.454643471334,10.0,13.602052331308961,Fast,96.6335011396752,LiFePO4,310.0,Model A,2.0
46.0690748693726,3.8481498873716213,62.90642874721875,33.78467331876808,22.36818106104308,42.3756859176685,6.814712789443335,Slow,99.24687035881163,Li-ion,165.0,Model B,2.0
31.401253025590993,3.5524381290020672,55.34907047734741,34.4680288226916,22.894744021596082,136.8610192011944,7.810917484134275,Slow,99.8272776828783,LiFePO4,428.0,####,1.0
42.18701078154467,4.08134785171395,17.75027989944377,28.4295588531336,24.317117474106904,,10.896537436910945,Fast,613.3697780191408,Li-ion,305.0,Model C,1.0
57.793455886068685,3.530260456987574,48.57983763480284,28.777760685361745,25.04540518541629,124.64425088504466,10.291616895818636,Fast,97.58052295282481,LiFePO4,281.0,Model C,2.0
39.94808078046944,4.0893153614305975,52.42014033073266,21.628843012904916,26.414651563707125,90.81744488847829,13.436889137996891,Fast,93.31960165832282,Li-ion,205.0,Model A,3.0
70.89736983313169,3.763144734192857,74.41139370531408,33.89659640193186,24.92088963936,39.87693360730764,9.601976171030968,Fast,94.94264963198177,Li-ion,448.0,Model C,2.0
79.2616504155585,3.5734373608325973,16.744420359263763,25.995756152499816,37.21800837529359,108.63708979110814,10.336970405987524,Fast,95.82171096519197,???,235.0,Model B,2.0
29.837353076461195,3.8524570148795907,66.41666863070293,26.452376768517652,19.321617107215985,70.02645382483037,6.719634857589592,Slow,98.23088133351581,Li-ion,555.0,Model C,1.0
41.884485646478836,3.780649454859242,38.81927812147477,28.162841271534436,21.787440225972762,52.0020945372824,1.3650613169966377,Fast,97.17291219630636,Li-ion,10.0,Model A,3.0
34.78153380670562,4.152929049598954,15.598991056170448,22.886674253704133,19.188565099365782,106.80099767522806,10.967664278095004,Slow,95.25754677417176,LiFePO4,10.0,Model B,1.0
52.80359493784708,3.815211663443215,42.73629759859315,35.01087123186285,28.23600697923444,44.02353272220989,9.96556160652205,Fast,96.90552179327092,LiFePO4,330.0,Model B,2.0
72.03309405536102,3.5944040630792515,76.36561728686385,25.14715933478517,20.013191198848535,109.12896807386178,13.742191960727334,Slow,97.05792735945121,Li-ion,151.0,Model A,2.0
71.76034438965418,3.6635467350582243,101.69226843558859,31.68198016726912,33.1793742329137,80.08908879038334,10.866525180849315,Fast,93.80306663521506,LiFePO4,154.0,Model A,3.0
84.97954832975128,3.809862367966935,23.330127260185655,26.97508510698371,27.355721905542076,44.57509208270488,7.064304581284937,Fast,95.10657416971443,LiFePO4,472.0,Model A,1.0
54.02288235413871,3.6784604363761417,55.049606241310336,28.394944820536832,27.674195172230416,68.9257060602283,6.537937334289074,Slow,98.18840275039152,Li-ion,309.0,Model C,3.0
59.533628892387775,4.454579574678199,54.08627566331217,33.210635503484326,28.01455615169778,78.37943754992352,13.03335431811588,Slow,94.31869180571665,Li-ion,450.0,Model C,1.0
99.23506997012703,4.0304180517968655,39.873364686113135,26.209747856553058,20.60734666978793,62.6449407643957,5.587188163101581,Fast,99.63253682368219,Li-ion,186.0,Model B,1.0
100.0,4.002350764333027,64.46237554707277,20.88090900570586,,70.26190728805773,11.185493869670577,Fast,97.68244753046591,Li-ion,,Model A,3.0
51.68113363216061,4.442597335129877,22.897422297098903,24.67477511841515,25.22683646562864,419.89075673190985,9.19843551992893,Fast,95.54115856323277,LiFePO4,35.0,Model C,1.0
38.5870174443454,3.2508326323222496,29.296655547454694,24.268960339868105,15.32703092237151,38.726746222818484,12.924062184262267,Slow,96.6817078111101,LiFePO4,512.0,Model B,1.0
66.16237777088556,,71.35376157973609,25.75937884930764,22.531831324750073,85.83775965771419,6.453310403057699,Fast,97.81961946943863,LiFePO4,87.0,Model C,1.0
39.40079564302088,3.8003736876447993,1.3631615225932308,38.597064442515354,36.335539769388554,56.18422081075281,10.4706890792197,Fast,97.0908883958939,LiFePO4,218.0,Model C,3.0
99.81851887836268,3.2209862336882082,42.88927169524519,33.70374227108857,27.700054441225696,75.24519366195528,4.529000696683502,Fast,99.48157986672453,Li-ion,449.0,Model A,2.0
46.24577081704102,4.011318262724404,31.872282206610876,21.484362210954245,29.255602195236058,65.6710465687717,3.8119686376250232,Slow,97.04819539881186,LiFePO4,324.0,Model C,2.0
98.49702205785692,3.4762886171572007,60.68255328233741,31.60116683838889,18.185822482320727,76.91593714350613,16.12432911339482,Slow,95.74422174012967,Li-ion,273.0,Model A,1.0
92.7208091078893,4.3529984517169975,70.20624619247675,26.74539855539551,24.50346957545308,118.44663199680323,10.463928435594099,Fast,96.62853599693786,LiFePO4,376.0,Model B,2.0
44.99990359226194,3.834041138237945,60.53716230609944,26.588322170874463,19.119427468869674,80.21762253971335,7.842905027657,Slow,98.53525598805702,Li-ion,162.0,Model C,2.0
58.5549646271934,25.966463920435288,33.42238661887069,30.6914711350314,22.745023774981092,89.69289373600705,11.189199786263394,Slow,97.76924036177567,Li-ion,233.0,Model A,1.0
66.65043591287207,3.469493538993697,64.66175519290891,36.540092151159214,16.563773575127485,107.80856554543008,7.044457505870348,Slow,96.17035955979993,Li-ion,377.0,Model C,3.0
,3.7852991770381452,23.316584639555604,32.591242494679946,22.262580107972028,68.81157743326868,7.918045902613498,Slow,100.0,Li-ion,10.0,Model B,2.0
29.631801587133147,3.717884651611852,47.73222227959994,26.017930233420763,19.260840938802218,46.610289159749186,10.354590167685409,Slow,100.0,LiFePO4,553.0,Model A,
44.789450308314564,,70.94157492382955,37.09921861452636,28.132476029442415,70.40006307812628,6.8519041629126205,Slow,100.0,LiFePO4,385.0,Model B,2.0
90.94826594719703,3.5974411623620606,20.720540660921582,29.33288770804928,29.45345850838793,64.32051757561912,16.693608370121964,Slow,96.86996060999311,Li-ion,144.0,Model A,1.0
83.5102141466519,4.19381118745245,8.73077329990398,32.58745125682032,31.451867718615464,68.96189178637252,38.76162885905506,Slow,98.96229034079771,Li-ion,10.0,Model B,2.0
48.584881616339814,4.075463080579994,65.99765386130677,38.672380205839374,25.911214736360293,45.821575105409,7.492544026412521,Fast,100.0,LiFePO4,706.0,Model C,2.0
52.747353629174725,3.6917269306864426,80.8385745017026,33.43607482004688,22.792804192714208,110.84345901995682,10.838670505193729,Fast,98.76828198163913,Li-ion,406.0,Model A,2.0
40.93895327641299,3.6014910523728796,36.02481913833088,35.70283337748,32.181789502452396,117.92431067606903,7.457931260003663,Fast,97.22154164039375,LiFePO4,187.0,Model A,3.0
70.71534199182972,3.843579745625823,57.157527516355344,22.224112527941617,23.568634398848115,556.3112425590623,13.435197160370382,Slow,97.2304138443302,Li-ion,398.0,Model B,1.0
100.0,3.998841370902995,44.880661822578446,32.955411008585074,16.743500978841652,69.12639998063364,10.634602767936617,Fast,94.77321300886608,LiFePO4,496.0,Model B,1.0
77.0232174005767,3.8565365709953707,58.22846505377889,26.13645512686061,24.677268396917615,27.226720682876497,6.511093516101402,Fast,97.50249617264944,Li-ion,254.0,Model A,1.0
28.21932732637832,3.418914614707064,54.32944545225344,31.751511788832847,30.27021191632696,103.49781710202923,11.724643137756388,Fast,94.25500197350951,Li-ion,314.0,Model A,1.0
67.90239895063762,4.089931400496144,23.41628466696184,28.963775242065157,23.771687897164128,53.980986964602494,12.994568595850389,Fast,96.4404728333956,Li-ion,186.0,Model A,2.0
79.15747915024164,3.6071600317442525,44.68025927899359,42.904038826747595,23.335443559125803,22.050575541234082,10.585932735414893,Fast,97.4107277789317,Li-ion,476.0,Model B,3.0
67.64282031883535,3.961092624829251,21.270185930050882,25.323045166074678,23.642837113412163,49.16605685040189,16.765834310234943,Slow,99.15438092366625,Li-ion,435.0,Model C,3.0
57.882298300912595,3.672550992687527,40.62787983886613,25.413150507035127,28.458538199577873,59.49913833538085,8.226995395836848,Fast,96.71178064675244,Li-ion,627.0,Model A,1.0
39.519488456248126,2.991500491871248,80.12078470684295,29.319951670828793,26.229343119353224,82.46715912137519,8.500020720854337,Slow,93.20494164193515,LiFePO4,150.0,####,3.0
100.0,3.550954707492618,17.94178270800392,28.912862524253747,22.929425880157698,62.899374444607275,10.334636384777156,Fast,98.35525812295361,Li-ion,205.0,Model C,2.0
88.98735070183145,3.6801998646225513,43.27684166400143,28.23068564664563,26.997034342686757,111.00746114078363,9.084074025702732,Fast,91.26760819523533,Li-ion,400.0,Model B,1.0
86.87766914057795,3.4951885423848634,32.7016457941706,29.189077588937707,20.34085841195822,114.75098088283158,2.8939355686228794,Slow,98.03058673832419,LiFePO4,201.0,Model C,1.0
57.47604144036887,4.003699957309523,6.059113717351991,40.59237789527266,13.822182807927526,112.3734182081377,11.90995647280803,Fast,96.02929571730584,LiFePO4,459.0,Model A,2.0
74.39121549121054,4.568265182986721,5.297459389088246,15.131623553902438,22.354522795254088,96.83506423363389,7.55649750297782,Fast,95.49152295103414,LiFePO4,221.0,Model A,1.0
38.92456095987414,3.386715555891019,70.96014990451283,21.593930686405706,24.586514006322144,47.50017541809595,12.88957798437976,Slow,100.0,LiFePO4,162.0,####,2.0
98.97960474656733,4.25722489211581,51.4188903310328,25.851687839440928,24.063589195708257,79.64437898035358,5.376194894762948,Fast,97.25536709104694,LiFePO4,110.0,Model C,2.0
71.32594543510587,3.5582296991648508,15.518518569845966,34.125571319836055,20.921981531051543,68.290081075888,7.243988290361732,Slow,97.3053489132688,LiFePO4,449.0,Model A,3.0
47.59242572971406,3.9688367902921984,13.167770019210472,30.905490387197204,22.770008334532395,84.08974694118356,99.32139516131842,Fast,96.08961445446833,LiFePO4,36.0,Model C,3.0
